Timestamp,Latitude,Longitude,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,Timestamp_Local,Sensor
2024-02-26 21:14:28,,,74.0,21.0,22,23,,,23,23,,,74,83,83,83,83,0.42,0.0,453.10857122965365,,,0.0,,,,,23.58649604616444,,0.0,,,,,,,,,,,,,,,,,0.06202814643565171,,,0.0,73.96933076242034,,53.916494954134485,,0.0,2024-02-27 00:14:28,Indoor03
2024-02-26 21:29:28,,,74.0,21.0,22,23,,,23,23,,,74,83,84,84,84,0.42,0.0,445.7541186294916,,,0.0,,,,,23.58649604616444,,0.0,,,,,,,,,,,,,,,,,0.051535490528677,,,0.0,73.96933076242034,,53.916494954134485,,0.0,2024-02-27 00:29:28,Indoor03
2024-02-26 21:44:28,,,72.0,20.0,21,22,,,22,22,,,72,81,81,81,81,0.42,0.0,444.83481205447134,,,0.0,,,,,23.58649604616444,,0.0,,,,,,,,,,,,,,,,,0.051535490528677,,,0.0,73.76451472292217,,53.916494954134485,,0.0,2024-02-27 00:44:28,Indoor03
2024-02-26 21:59:28,,,74.0,21.0,21,23,,,23,23,,,74,83,83,83,83,0.41,0.0,444.83481205447134,,,0.0,,,,,23.58649604616444,,0.0,,,,,,,,,,,,,,,,,0.051535490528677,,,0.0,73.76451472292217,,54.93431836556439,,0.0,2024-02-27 00:59:28,Indoor03
2024-02-26 22:14:28,,,72.0,20.0,21,22,,,22,22,,,73,82,82,82,82,0.41,0.0,443.9155054794511,,,0.0,,,,,23.58649604616444,,0.0,,,,,,,,,,,,,,,,,0.051535490528677,,,0.0,73.76451472292217,,54.93431836556439,,0.0,2024-02-27 01:14:28,Indoor03
2024-02-26 22:29:28,,,74.0,21.0,22,23,,,23,23,,,74,83,83,83,83,0.4,0.0,447.59273177953213,,,0.0,,,,,23.58649604616444,,0.0,,,,,,,,,,,,,,,,,0.051535490528677,,,0.0,73.76451472292217,,54.93431836556439,,0.0,2024-02-27 01:29:28,Indoor03
2024-02-26 22:44:28,,,74.0,21.0,22,23,,,23,23,,,75,85,85,85,85,0.42,0.0,445.7541186294916,,,0.0,,,,,23.57665943446849,,0.0,,,,,,,,,,,,,,,,,0.051535490528677,,,0.0,73.76451472292217,,54.93431836556439,,0.0,2024-02-27 01:44:28,Indoor03
2024-02-26 23:14:28,,,78.0,23.0,24,25,,,25,25,,,81,92,92,92,92,0.42,0.0,456.7857975297347,,,0.0,,,,,23.57665943446849,,0.0,,,,,,,,,,,,,,,,,0.05439712395785192,,,0.0,73.55969868342403,,54.93431836556439,,0.0,2024-02-27 02:14:28,Indoor03
2024-02-26 23:29:28,,,78.0,23.0,23,25,,,25,25,,,80,90,90,90,90,0.41,0.0,460.46302382981565,,,0.0,,,,,23.566822822772536,,0.0,,,,,,,,,,,,,,,,,0.051535490528677,,,0.0,73.55969868342403,,54.93431836556439,,0.0,2024-02-27 02:29:28,Indoor03
2024-02-26 23:44:28,,,74.0,21.0,22,23,,,23,23,,,76,85,85,85,85,0.42,0.0,462.3016369798562,,,0.0,,,,,23.566822822772536,,0.0,,,,,,,,,,,,,,,,,0.051535490528677,,,0.0,73.55969868342403,,54.93431836556439,,0.0,2024-02-27 02:44:28,Indoor03
